date,temperature,humidity,luminosity
2019-12-04 14:59:53.183,21.9,32.2,263
2019-12-04 14:59:55.456,21.9,32.2,263
2019-12-04 14:59:57.732,21.9,32.2,263
2019-12-04 15:00:00.005,21.9,32.2,263
2019-12-04 15:00:02.280,21.9,32.2,263
2019-12-04 15:00:04.556,21.9,32.2,263
2019-12-04 15:00:06.830,21.9,32.2,261
2019-12-04 15:00:09.108,21.9,32.2,261
2019-12-04 15:00:11.380,21.9,32.2,261
2019-12-04 15:00:13.652,21.8,32.1,261
2019-12-04 15:00:15.931,21.9,32.1,261
2019-12-04 15:00:18.204,21.9,32.1,261
2019-12-04 15:00:20.476,21.9,32.0,261
2019-12-04 15:00:22.754,21.9,31.9,260
2019-12-04 15:00:25.027,21.9,31.9,261
2019-12-04 15:00:27.301,21.9,31.9,96
2019-12-04 15:00:29.578,21.9,31.9,95
2019-12-04 15:00:31.849,21.9,32.0,94
2019-12-04 15:00:34.128,21.9,32.0,94
2019-12-04 15:00:36.400,21.9,32.0,94
2019-12-04 15:00:38.674,21.8,32.0,95
2019-12-04 15:00:40.951,21.9,32.2,95
2019-12-04 15:00:43.225,21.9,32.2,95
2019-12-04 15:00:45.498,21.9,32.3,94
2019-12-04 15:00:47.775,21.9,32.4,94
2019-12-04 15:00:50.049,21.8,32.3,94
2019-12-04 15:00:52.320,21.8,32.3,94
2019-12-04 15:00:54.599,21.7,32.3,95
2019-12-04 15:00:56.871,21.8,32.4,95
2019-12-04 15:00:59.145,21.8,32.4,95
2019-12-04 15:01:01.422,21.8,32.4,94
2019-12-04 15:01:03.695,21.8,32.4,94
2019-12-04 15:01:05.973,21.8,32.5,94
2019-12-04 15:01:08.246,21.8,32.6,94
2019-12-04 15:01:10.518,21.8,32.6,94
2019-12-04 15:01:12.795,21.8,32.7,95
2019-12-04 15:01:15.068,21.8,32.7,95
2019-12-04 15:01:17.342,21.8,32.7,96
2019-12-04 15:01:19.620,21.8,32.8,95
2019-12-04 15:01:21.893,21.8,32.8,95
2019-12-04 15:01:24.166,21.7,32.6,95
2019-12-04 15:01:26.443,21.8,32.7,95
2019-12-04 15:01:28.717,21.8,32.7,95
2019-12-04 15:01:30.988,21.8,32.7,94
2019-12-04 15:01:33.267,21.8,32.6,94
2019-12-04 15:01:35.540,21.8,32.6,94
2019-12-04 15:01:37.814,21.8,32.6,94
2019-12-04 15:01:40.091,21.8,32.6,93
2019-12-04 15:01:42.362,21.8,32.5,93
2019-12-04 15:01:44.637,21.8,32.5,94
2019-12-04 15:01:46.913,21.8,32.4,94
2019-12-04 15:01:49.185,21.8,32.4,94
2019-12-04 15:01:51.459,21.8,32.4,94
2019-12-04 15:01:53.736,21.8,32.4,94
2019-12-04 15:01:56.009,21.8,32.4,95
2019-12-04 15:01:58.288,21.8,32.4,94
2019-12-04 15:02:00.560,21.8,32.4,94
2019-12-04 15:02:02.834,21.8,32.3,93
2019-12-04 15:02:05.111,21.8,32.3,95
2019-12-04 15:02:07.384,21.8,32.4,96
2019-12-04 15:02:09.656,21.8,32.4,96
2019-12-04 15:02:11.934,21.8,32.4,96
2019-12-04 15:02:14.208,21.7,32.4,95
2019-12-04 15:02:16.482,21.8,32.5,95
2019-12-04 15:02:18.759,21.7,32.5,95
2019-12-04 15:02:21.032,21.7,32.5,94
